phase,cell_id,relation,taskset_id,U_norm,exact_e0,task_id,priority_rank,complete_solver_status,local_solver_status,complete_certification_status,local_certification_status,complete_candidate,local_candidate,response_relation,improvement,certification_gain,access_diagnostic_status,complete_diagnostic_solver_status,local_diagnostic_solver_status
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,7,7,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,25,25,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,16,16,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,24,24,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,24,24,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,5,5,TIMEOUT,TIMEOUT,NOT_CERTIFIED,NOT_CERTIFIED,,,NO_COMMON_CANDIDATE,,False,SKIPPED_PRODUCTION_TIMEOUT,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,6,6,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_NOT_EVALUATED,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,7,7,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_NOT_EVALUATED,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,8,8,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_NOT_EVALUATED,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,9,9,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_NOT_EVALUATED,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,0,0,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,7,,COMPLETE_ONLY_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,1,1,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,25,,COMPLETE_ONLY_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,2,2,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,16,,COMPLETE_ONLY_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,3,3,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,24,,COMPLETE_ONLY_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,4,4,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,17,,COMPLETE_ONLY_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,5,5,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,33,,COMPLETE_ONLY_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,6,6,TIMEOUT,NOT_APPLICABLE_DEPENDENCY,NOT_CERTIFIED,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,7,7,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,8,8,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,9,9,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,7,7,EQUAL,0,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,25,25,EQUAL,0,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,16,16,EQUAL,0,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,24,24,EQUAL,0,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,17,17,EQUAL,0,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,33,33,EQUAL,0,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,6,6,TIMEOUT,TIMEOUT,NOT_CERTIFIED,NOT_CERTIFIED,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,7,7,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,8,8,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t02-be97542acea3,0.6,1360181973072000001/16000000000000000000,9,9,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,17,17,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,12,12,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,31,31,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,3,3,TIMEOUT,TIMEOUT,NOT_CERTIFIED,NOT_CERTIFIED,,,NO_COMMON_CANDIDATE,,False,SKIPPED_PRODUCTION_TIMEOUT,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,4,4,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_NOT_EVALUATED,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,5,5,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_NOT_EVALUATED,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,6,6,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_NOT_EVALUATED,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,7,7,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_NOT_EVALUATED,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,8,8,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_NOT_EVALUATED,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,9,9,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_NOT_EVALUATED,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,0,0,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,17,,COMPLETE_ONLY_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,1,1,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,12,,COMPLETE_ONLY_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,2,2,CANDIDATE_FOUND,NOT_APPLICABLE_DEPENDENCY,PROVISIONAL_NOT_CERTIFIED,NOT_APPLICABLE,31,,COMPLETE_ONLY_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,3,3,TIMEOUT,NOT_APPLICABLE_DEPENDENCY,NOT_CERTIFIED,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,4,4,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,5,5,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,6,6,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,7,7,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,8,8,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,FIXED_CW_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,9,9,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,SKIPPED_UNCERTIFIED_FIXED_CW_SOURCE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,17,17,EQUAL,0,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,12,12,EQUAL,0,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,31,31,EQUAL,0,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,3,3,TIMEOUT,TIMEOUT,NOT_CERTIFIED,NOT_CERTIFIED,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,4,4,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,5,5,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,6,6,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,7,7,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,8,8,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,RECURSIVE_CARRY_IN,v93-p3-screening-u1-t03-e78c167606f4,0.6,1360181973072000001/16000000000000000000,9,9,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,NOT_APPLICABLE,,,NO_COMMON_CANDIDATE,,False,NOT_APPLICABLE_RECURSIVE,,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t04-d799cb83e504,0.6,1360181973072000001/16000000000000000000,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,6,6,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t04-d799cb83e504,0.6,1360181973072000001/16000000000000000000,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,42,42,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t04-d799cb83e504,0.6,1360181973072000001/16000000000000000000,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,14,14,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t04-d799cb83e504,0.6,1360181973072000001/16000000000000000000,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,6,6,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t04-d799cb83e504,0.6,1360181973072000001/16000000000000000000,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,PROVISIONAL_NOT_CERTIFIED,22,22,EQUAL,0,False,TRACED_COMPLETE,CANDIDATE,CANDIDATE
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,DEADLINE_CARRY_IN,v93-p3-screening-u1-t04-d799cb83e504,0.6,1360181973072000001/16000000000000000000,5,5,TIMEOUT,TIMEOUT,NOT_CERTIFIED,NOT_CERTIFIED,,,NO_COMMON_CANDIDATE,,False,SKIPPED_PRODUCTION_TIMEOUT,,
